Timestamp,Email address,First Name,Last Name,Mobile Number,Nationality,LinkedIn Profile,Please upload your current CV or Resume,"In addition to your data skills, do you have any particular domain expertise?",I'm interested in becoming a,Diagnostic Exam Score: [Programming with Python],Diagnostic Exam Score: [Data Processing with Numpy/Pandas],"Diagnostic Exam Score: [Data Visualization in Python (Matplotlib, Seaborn, Bokeh)]","Diagnostic Exam Score: [Web Scraping (beautiful-soup, scrapy)]","Diagnostic Exam Score: [Web Development (Java, Scala)]","Diagnostic Exam Score: [Database Structures (SQL,BigQuery, Mapreduce, Apachebeam, Hadoop, Spark, Kafka, etc.)]","Diagnostic Exam Score: [Data engineering processes (ETL, Cloud)]","Diagnostic Exam Score: [Core machine learning math and stats (ANOVA, linear algebra, gradient descent, time series analysis)]",Diagnostic Exam Score: [Graph and Network Theory],"Diagnostic Exam Score: [Machine Learning Process (Feature Engineering, Cross-validation, Train-Test Split)]",Diagnostic Exam Score: [Supervised Machine Learning],Diagnostic Exam Score: [Unsupervised Machine Learning],Diagnostic Exam Score: [Deep learning (artificial neural networks)],Diagnostic Exam Score: [Geospatial data analysis],Diagnostic Exam Score: [Agile/Scrum],"Diagnostic Exam Score: [Intermediate Excel (INDEX/MATCH, text formulas, pivot tables)]","Diagnostic Exam Score: [Advanced Excel (Macros, VBA)]",Diagnostic Exam Score: [PowerBI],Diagnostic Exam Score: [SQL],Diagnostic Exam Score: [Analytical frameworks],"Diagnostic Exam Score: [Descriptive statistics (Mean/Median/Mode, SD, SE, r, etc.)]",Diagnostic Exam Score: [Making and designing beautiful visuals and slides],Diagnostic Exam Score: [Storytelling and presentation],Diagnostic Exam Score: [Financial analysis],Diagnostic Exam Score: [Project management],Diagnostic Exam Score: [Programming with Python],Diagnostic Exam Score: [Data Processing with Numpy/Pandas],"Diagnostic Exam Score: [Data Visualization in Python (Matplotlib, Seaborn, Bokeh)]","Diagnostic Exam Score: [Web Scraping (beautiful-soup, scrapy)]","Diagnostic Exam Score: [Web Development (Java, Scala)]","Diagnostic Exam Score: [Database Structures (SQLBigQuery, Mapreduce, Apachebeam, Hadoop, Spark, Kafka, etc.)]","Diagnostic Exam Score: [Data engineering processes (ETL, Cloud)]","Diagnostic Exam Score: [Core machine learning math and stats (ANOVA, linear algebra, gradient descent, time series analysis)]",Diagnostic Exam Score: [Graph and Network Theory],"Diagnostic Exam Score: [Machine Learning Process (Feature Engineering, Cross-validation, Train-Test Split)]",Diagnostic Exam Score: [Supervised Machine Learning],Diagnostic Exam Score: [Unsupervised Machine Learning],Diagnostic Exam Score: [Deep learning (artificial neural networks)],Diagnostic Exam Score: [Geospatial data analysis],Diagnostic Exam Score: [Agile/Scrum],"Diagnostic Exam Score: [Intermediate Excel (INDEX/MATCH, text formulas, pivot tables)]","Diagnostic Exam Score: [Advanced Excel (Macros, VBA)]",Diagnostic Exam Score: [PowerBI],Diagnostic Exam Score: [SQL],Diagnostic Exam Score: [Analytical frameworks],"Diagnostic Exam Score: [Descriptive statistics (Mean/Median/Mode, SD, SE, r, etc.)]",Diagnostic Exam Score: [Making and designing beautiful visuals and slides],Diagnostic Exam Score: [Storytelling and presentation],Diagnostic Exam Score: [Financial analysis],Diagnostic Exam Score: [Project management],What is your highest educational attainment? ,Please list your last degree and the institution in which you obtained it,What is your current job title?,Where are you currently working?,"Do you have other commitments which are similar to mentoring or being an instructor in the field of Data Literacy, Data Analytics, or Data Science?",Which industry does your current company belong to? ,How many years of relevant data related experience do you have? ,Why are you interested in applying to this role?,What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Monday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Tuesday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Wednesday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Thursday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Friday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Saturday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Sunday],How did you learn about this role?,Do you have any questions for us?,Did you have prior Eskwelabs Interactions?,What is your previous interaction with Eskwelabs?,Average Mentor CSAT,Average Instructor CSAT,Red Flags?,Pool Status
20/03/2023 13:59:10,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,61.99863171,38.23190127,39.93066726,57.3573075,70.92231823,35.74673423,65.01928231,46.08485946,0.015978556,55.33731359,34.28011218,52.92582529,51.70655242,42.01185305,16.98907706,38.21378965,40.05151407,41.72714228,39.73068305,42.30651662,59.24918816,35.12905175,77.6119092,54.61087153,44.74371095,77.03768768,17.76151094,64.40586276,36.22960076,67.30774614,51.50543284,51.79704123,59.82769045,55.50482821,31.1853552,41.85594298,38.08110489,45.47357173,34.14222225,66.30122422,80.9075676,97.39862303,52.07679724,49.84376497,30.36668212,41.46059624,30.9380684,56.14193342,11.95016196,75.74021983,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),Not available for the whole day,Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,8.42,,No,Active
20/03/2023 15:54:42,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,27.20305601,32.20952827,66.82226051,61.36061985,58.66394427,91.54822872,50.00859442,33.15308488,46.00988431,64.17016264,48.00615067,41.40496914,58.66623711,72.60719119,48.99146054,37.33427173,67.39278154,39.62288148,48.57903077,96.28797106,-2.082088812,47.646218,27.23663853,80.37124391,45.07018819,52.93277146,41.93125814,56.50675638,67.18593434,-0.355489178,22.62744721,50.61364088,58.77836878,28.96656571,47.02465079,31.49556271,16.92218349,30.34277201,33.81671106,37.86824426,64.91556135,49.59103882,25.00085581,17.76256022,13.34053763,56.55795823,24.01550824,38.75148527,35.31976244,65.5080422,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),Not available for the whole day,ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),"â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)","â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)",redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,8.66,,No,Inactive
21/03/2023 14:09:38,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,35.58328374,51.49468859,30.33960908,58.68373223,76.14665719,78.99022005,78.5804472,45.26037995,64.02075282,64.15277191,37.37456015,68.78901253,76.70636672,76.55136917,32.31161818,62.52426627,9.086532334,40.53185716,22.99338954,75.09988396,54.04600792,76.66219368,60.4563064,21.92617411,6.263190573,49.60291586,25.10582315,35.88316349,42.09124953,56.73677272,37.91326667,85.48414609,35.02945585,15.39602029,51.14710927,73.73907793,58.71618391,40.18214172,60.45127863,48.73561094,34.05739947,44.01428725,57.0148403,30.08574522,49.96339033,74.6751468,72.11101549,55.11020025,48.75784716,53.60096533,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.82,,No,Active
21/03/2023 23:03:34,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,34.89624604,61.06635914,63.12798594,72.98389464,71.8878487,55.7195642,51.42848018,50.7482352,53.38809641,75.36397587,55.17041785,54.48294416,61.87845401,80.93874659,77.112109,23.92757957,38.02590969,89.34688563,29.83037656,66.50615858,47.5997129,56.15317607,54.40010801,71.51555161,44.20925263,84.99933627,47.83355744,60.26040542,82.51953468,93.16104919,39.40846001,52.56990832,25.1585362,58.95570279,49.34438188,72.34206146,33.00340674,11.5229391,39.20878149,73.26519352,33.66195835,65.70041464,68.51250181,39.29769957,11.67149779,68.33537786,36.7749257,62.25556165,65.3604406,39.75419247,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,"â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ‘ Evening Shift (6pm to 9pm)","â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ‘ Evening Shift (6pm to 9pm)","â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ‘ Evening Shift (6pm to 9pm)","â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ‘ Evening Shift (6pm to 9pm)",â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.69,,No,Active
23/03/2023 17:33:05,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,72.18803093,54.57313936,37.65741338,73.47808183,55.37422081,64.05981368,38.50242171,62.97494644,52.32428693,64.35808904,41.11850128,66.83778204,65.18136153,61.8984163,51.56656819,59.9789799,53.99874163,69.99143812,44.10639768,49.23699562,45.79325224,24.89360293,16.37614327,67.49309199,67.609517,41.2359186,26.05002798,64.89990807,44.62925436,-11.09150497,48.68531445,68.48038009,60.00560106,47.17209891,59.4807145,74.37215782,70.34204719,68.67492622,73.83205761,52.75155547,32.82750297,31.63593941,49.23548032,29.34954535,48.10444469,26.75489832,58.96784219,13.9220815,36.43452253,61.11474623,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,Not available for the whole day,Not available for the whole day,Not available for the whole day,Not available for the whole day,Not available for the whole day,"ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)","ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)",redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.73,,No,Active
26/03/2023 20:38:12,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,81.28080687,8.482897644,49.30338846,38.0303968,15.01291681,9.497151859,72.0416724,85.8495398,41.64347604,40.57255447,72.05823823,33.25346172,19.6576773,30.15166686,26.71356851,34.05200385,60.10683685,24.57804348,83.38740913,65.28035999,67.62948675,83.78115526,30.01459815,72.21600015,52.94831798,41.50227896,60.88857355,10.85244067,56.41978187,38.75037658,60.56841908,79.44095507,38.72793697,65.93517008,57.92051351,29.91547483,67.84957685,69.64239157,29.47360865,5.525269465,40.00892277,23.75680905,37.59639642,56.57379537,60.40714739,67.60745593,20.56243269,61.47743483,20.63659886,40.13667731,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.89,,No,Active
27/03/2023 14:50:56,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,66.69485213,48.57094944,43.74947536,74.78655147,55.84185505,66.03406837,58.56530859,34.35862256,35.3339338,53.05487546,17.26192115,85.48339717,62.5139065,50.34903395,19.60585163,13.19647636,28.65026939,51.64417587,52.28108644,22.57674176,41.56034775,34.42222283,40.64269737,31.52720878,35.27487288,52.65675922,46.4118269,26.03647442,37.74159803,63.54541564,53.10357708,34.1556789,47.75331508,54.92757091,56.01446796,59.76172475,45.44912361,69.28644206,33.41343159,33.17791766,41.83913925,58.5350286,79.88365157,38.99613059,51.3557953,59.10276931,85.13671128,61.68822441,90.08173698,41.94594544,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.25,,No,Active
27/03/2023 18:10:30,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,57.46595656,59.11684726,47.77378802,47.29826339,36.17720523,73.88470337,70.47433648,50.76976958,48.6957525,60.60757073,29.79226384,58.79959505,26.00215403,55.59510163,61.16182314,63.58644473,49.76475371,78.06745654,40.84975734,47.85547698,36.91124695,62.11755558,67.17977876,49.25108071,31.57435745,60.34810458,45.20887361,60.98421805,59.25280621,49.20255891,29.56072551,54.46566918,62.3796202,34.69821179,41.65159526,41.71013675,47.85483581,49.41770139,62.52342284,59.59626324,72.62117253,39.65529278,61.15656069,35.69471974,55.88119452,72.25674605,50.58970382,31.36571992,27.24906224,33.44496919,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.76,7.24,No,Active
27/03/2023 20:14:18,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,54.76672824,87.43731321,37.14477176,54.66300564,61.92135199,18.7217275,49.9361902,42.6525003,68.16578731,33.39525562,75.74717972,78.17390009,38.26896342,55.78479328,45.64314487,51.10354248,54.84478165,57.79573824,30.48015832,52.57722924,57.4801349,72.943875,67.03599307,73.83826215,78.85199123,17.50603056,49.89071478,16.26516677,43.87616014,43.17060191,42.2601036,54.94240529,54.99208087,59.74512021,42.51224496,28.40268838,73.32739712,55.82478598,58.27845698,31.44396572,24.31740689,29.82146001,55.73338182,46.26078218,65.43996001,54.74406754,62.59739977,76.74852438,43.55726986,70.44623974,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,8.21,,Yes,Active
30/03/2023 14:15:31,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,33.73776624,54.12592367,42.16801021,43.36448535,43.3661549,27.58306434,47.62949116,64.90750085,32.31246762,77.60377082,40.28811835,49.15345361,41.56608575,71.31436682,8.825630889,68.716302,56.26041393,59.4354066,47.84570911,42.61759943,59.63579395,62.82339002,41.74959644,63.36259061,49.94244873,37.21022333,33.12301807,48.62322932,61.94603146,50.52483848,16.08721519,66.49469349,44.9433318,11.41486187,28.69847712,38.71994874,38.92641336,66.19611964,26.73460726,60.6970853,49.35525402,94.34695954,57.94942416,71.47554368,58.14784077,29.39498228,28.96735866,55.9822335,59.03144932,59.17646392,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),Not available for the whole day,Not available for the whole day,redacted,redacted,Yes,redacted,8.34,,No,Active
44989.40707,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,64.28185287,49.48108583,71.20045799,24.65263741,38.50805879,49.19669937,27.34421514,46.0237967,47.35956779,64.76928308,46.45565993,47.43311976,38.50102967,47.97868121,59.54507277,100.7998584,51.05540301,49.54505069,47.95801343,47.33657026,35.99959045,27.46731775,58.18941772,58.99917035,55.20203753,59.43469006,59.00489787,35.43522271,59.63321973,96.81299124,85.48961004,74.83666529,43.89637746,31.98061834,63.55757405,39.5373903,49.83546932,37.95759133,56.75784753,46.84082854,103.5122124,81.59743825,46.02341303,32.79543156,59.91380099,52.96086991,47.82942933,56.20719767,50.41458161,21.49542284,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),"ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)",redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,8.85,9.85,No,Active
44989.80109,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,60.89710086,52.94148244,71.10452303,44.5651095,31.35490034,63.46402588,109.5165224,64.83001825,73.31139156,-13.90869646,67.39855291,35.5778517,28.99584702,31.90572702,98.28616565,60.71901942,43.84394666,86.22561362,48.74844355,80.6247157,30.71162394,42.23644211,35.45096701,77.44211552,42.82175226,80.13155151,81.52471249,108.6454831,66.19045414,35.61139857,52.50365153,6.509732418,10.5830399,33.98363156,65.73928641,33.68250965,38.02575984,10.74559615,73.33078832,54.26714006,66.42603602,56.37685336,30.81249494,61.5656336,49.91846013,74.6063195,49.92687054,74.22456795,63.55733515,62.35454514,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,"ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)","ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)","ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)","ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)","ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)",Not available for the whole day,Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,8.16,,No,Active
44989.90736,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,74.47176018,65.96646813,77.0399898,51.56601194,36.11477987,52.48066341,31.97698187,47.21000676,30.74681744,55.38261114,17.60052812,67.23575948,42.88267552,34.82961322,58.97704514,44.0085514,57.24205275,38.40557012,54.50892354,48.21792908,45.01009281,50.39622822,38.67294572,70.92849872,8.633901798,40.72804971,48.72266128,54.52713141,65.30139367,8.142288044,30.89796426,27.52492262,28.3921058,64.70265236,29.36306034,72.61077011,33.49899889,70.25350161,43.21745374,42.88199952,41.4896139,51.56781879,32.96996611,67.38841094,53.57195249,66.61716751,34.96957266,42.98779476,90.33410175,50.25252417,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),Not available for the whole day,ðŸŒ‘ Evening Shift (6pm to 9pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,4.73,8.48,No,Inactive
45020.3388,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,57.84384239,48.47169956,57.89840998,52.33879764,56.07294482,78.77920214,55.89670511,46.07523236,26.60461873,-0.248893501,85.72332082,14.67426154,67.18408799,23.36082534,44.88377889,34.70780904,51.04673879,83.02926672,82.92422457,54.75297575,18.86844782,46.4904146,21.02993091,13.88159982,44.33423065,75.64098833,39.4353542,54.52721024,75.78105933,28.01479865,23.4591878,22.99803328,80.26729368,77.51589081,26.35750975,25.19815695,59.82869056,56.98243496,38.70287409,65.72216693,50.54751305,61.79240323,70.28916193,8.084624892,34.37820837,33.08453815,59.1357267,25.87855515,50.35726295,80.67333044,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),Not available for the whole day,ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.44,,No,Inactive
45050.01506,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,33.37037725,55.90688879,41.14535917,63.35776002,39.99212575,57.05725018,28.1486811,57.04963495,47.91486235,32.65490005,40.06322304,60.12200359,37.58968331,38.19702538,26.8057618,57.93559826,37.86074919,56.30340855,48.61888383,92.7459185,36.80562991,61.63275773,48.56737266,68.55789695,31.96366139,6.434048299,48.86864676,28.27625653,45.08846563,27.65235157,58.86913722,29.87871098,84.33388,61.06523106,40.7436356,41.98564522,68.48609959,35.90607381,49.69302353,44.96114427,55.69024438,2.80912325,61.70240458,37.79231079,42.65249673,46.1540897,61.63598452,20.06225203,76.54112141,51.7010205,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,3.62,,No,Inactive
45050.43999,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,15.82945888,53.19183668,61.12252611,32.44242901,61.28029336,59.43033313,91.86267829,22.50074904,39.23473981,62.65055825,52.50899854,26.50745089,62.49621646,22.20168635,19.66299092,57.77667366,5.617702536,70.17475656,46.82906102,49.25132749,55.49913303,65.01812489,33.60665879,49.83026163,80.17225106,36.57636418,56.58953705,35.32411154,97.08282739,32.45236273,26.60097416,42.49687711,66.58612434,49.2666627,47.04611396,40.9273038,26.68514644,111.5419383,32.94046458,42.22056409,76.3302678,49.9782101,81.52291071,67.22798157,23.78217068,52.70380182,44.68987119,57.27371141,35.96149659,1.103623263,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.52,,No,Active
45050.75868,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,68.49778945,41.08662185,39.13969573,62.3257109,57.97045023,65.81055461,52.82702636,47.63516875,49.81903592,96.59846444,22.93196245,54.08385046,72.35080522,61.78990304,64.62016483,71.60264545,43.88978569,63.27799302,62.29374739,87.04457679,48.55613536,25.32353693,58.04823157,61.43266792,68.04315353,29.11340014,64.21208727,67.73590874,87.39719284,26.50225996,62.07944314,54.63990128,36.7969027,47.86617444,78.94672056,67.10785623,45.53507223,32.44777587,64.75427851,89.69631239,43.24879191,47.94553476,58.66157623,45.11264513,25.73192299,48.31109214,76.19723373,31.34107673,75.18375849,83.43999811,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,ðŸŒ‘ Evening Shift (6pm to 9pm),"â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)","â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)",redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,5.29,,No,Active
45234.47582,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,69.92622539,44.82280061,116.4267702,49.78513777,22.0434492,77.02771889,48.88847862,56.3922603,53.20113499,43.66911656,45.87228963,74.25624474,36.84432227,53.39658197,52.44168019,33.66112639,51.78786781,40.85326943,53.13638035,63.70644052,67.31033642,38.10067955,39.40466833,39.89084222,44.30792971,33.54664323,100.2933621,54.99175302,43.74298947,46.5525093,42.82374226,40.09572614,78.78743416,18.96851235,67.31296323,40.73549425,41.38752409,39.17134975,92.54665285,64.4872232,43.19351422,32.64271659,35.29573715,72.3121999,49.24786733,57.13707749,59.6440492,70.86029736,25.41846108,75.77248829,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),"ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)","ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)",redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.53,,No,Inactive
45234.59807,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,95.98444711,57.4455219,41.59658159,57.78716976,72.79999184,56.71631296,76.42498832,59.86828586,11.77686418,17.22433808,40.52180118,43.55632662,12.37081796,47.55229439,62.65844778,39.51213711,54.85720016,7.920709203,66.19275949,1.023723634,35.57995571,45.97760965,23.99915194,39.31399729,47.02188044,50.69739356,46.88330068,43.72925198,87.42532633,33.90746459,34.53062115,45.75128393,51.75230631,60.81616642,79.49014338,72.10662972,57.07341885,58.848826,7.88523075,97.62427879,36.05774652,32.89842251,52.53080984,47.06249465,33.85625908,63.11918077,-5.439248801,79.7183136,26.46948588,53.90474925,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,1.41,,No,Active
